longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-122.42,37.77,52.0,4226.0,1315.0,2619.0,1242.0,2.5755,12.691580461311874
-122.42,37.76,52.0,3587.0,1030.0,2259.0,979.0,2.5403,12.429216196844383
-122.43,37.77,52.0,2714.0,779.0,1438.0,733.0,3.6031,12.524526376648708
-122.43,37.76,52.0,1582.0,353.0,868.0,329.0,3.8261,12.429216196844383
-122.43,37.76,52.0,2250.0,566.0,1051.0,562.0,2.8458,12.765688433465597
-122.44,37.76,52.0,2959.0,683.0,1145.0,666.0,4.2222,12.798293907500158
-122.44,37.76,30.0,5089.0,1210.0,1935.0,1139.0,4.6053,12.863851682252328
-122.44,37.75,28.0,4930.0,1381.0,2232.0,1321.0,4.3232,12.664130203757509
-122.44,37.76,35.0,1581.0,422.0,580.0,388.0,4.05,12.955363836708159
-122.44,37.76,50.0,2589.0,569.0,945.0,544.0,5.2519,12.838938895205189
-122.45,37.76,51.0,2564.0,457.0,810.0,442.0,5.6235,13.122365377402328
-122.44,37.76,52.0,1968.0,472.0,784.0,430.0,3.3702,12.821258284620408
-122.44,37.76,52.0,2110.0,454.0,816.0,438.0,3.9079,12.821258284620408
-122.44,37.76,52.0,2509.0,496.0,855.0,478.0,5.0731,12.912629513000036
-122.43,37.76,52.0,3771.0,1017.0,1575.0,921.0,3.5655,12.965241621632117
-122.43,37.76,52.0,2242.0,459.0,751.0,464.0,4.75,13.122365377402328
-122.43,37.76,52.0,2356.0,501.0,909.0,481.0,4.2569,13.028931432611776
-122.43,37.76,52.0,3708.0,849.0,1531.0,822.0,3.3565,12.8646283813205
-122.42,37.76,52.0,4407.0,1192.0,2280.0,1076.0,3.3937,12.506177237980511
-122.42,37.76,52.0,4001.0,1084.0,2129.0,1037.0,3.5052,12.876974217142799
-122.42,37.76,52.0,2088.0,487.0,1082.0,488.0,2.6803,13.102160670086809
-122.42,37.76,52.0,1190.0,400.0,1270.0,332.0,2.0329,12.323855681186558
-122.42,37.76,52.0,2038.0,629.0,2007.0,596.0,2.5701,12.493879710170106
-122.42,37.76,52.0,1494.0,610.0,1630.0,590.0,1.65,12.487485104968359
-122.42,37.76,46.0,2150.0,817.0,2075.0,807.0,1.3824,12.266697267346608
-122.42,37.75,52.0,1855.0,611.0,1715.0,614.0,2.1289,12.429216196844383
-122.42,37.75,52.0,1207.0,302.0,1008.0,269.0,3.3816,12.478006361013815
-122.42,37.75,52.0,801.0,272.0,639.0,259.0,2.1971,12.524526376648708
-122.42,37.75,52.0,1609.0,510.0,1155.0,439.0,2.2328,12.429216196844383
-122.42,37.75,52.0,1974.0,525.0,935.0,465.0,2.7173,12.611537753638338
-122.42,37.75,52.0,2112.0,528.0,1227.0,513.0,3.5536,12.89921982609012
-122.42,37.75,52.0,2708.0,762.0,1460.0,741.0,2.9052,12.89921982609012
-122.42,37.75,52.0,1564.0,396.0,1162.0,374.0,3.0,12.524526376648708
-122.43,37.75,52.0,2700.0,595.0,1181.0,575.0,3.575,12.891187654392855
-122.43,37.75,52.0,1970.0,495.0,871.0,474.0,4.0625,12.781561782621887
-122.43,37.75,52.0,2459.0,507.0,1012.0,475.0,4.0568,12.868502853428058
-122.43,37.76,52.0,2332.0,434.0,861.0,406.0,4.4318,12.988831984779805
-122.43,37.75,52.0,2285.0,509.0,839.0,456.0,4.7946,12.781561782621887
-122.44,37.75,52.0,3114.0,637.0,1144.0,591.0,4.0,12.834681304952548
-122.44,37.75,52.0,2082.0,425.0,801.0,411.0,4.2708,12.818280883584768
-122.43,37.75,52.0,2721.0,581.0,1043.0,519.0,3.7545,12.857616276235044
-122.44,37.75,46.0,1519.0,291.0,573.0,289.0,4.2667,12.733165241760036
-122.44,37.75,52.0,1573.0,334.0,725.0,338.0,5.0505,12.848978609653372
-122.43,37.75,52.0,1615.0,393.0,633.0,378.0,3.5114,12.758519943986984
-122.43,37.75,52.0,3521.0,767.0,1415.0,687.0,4.875,12.79995182443145
-122.43,37.75,52.0,2960.0,623.0,1191.0,589.0,3.95,12.759095317995953
-122.42,37.75,52.0,2164.0,533.0,1122.0,469.0,3.2632,12.631340380934517
-122.42,37.74,52.0,2713.0,624.0,1370.0,594.0,4.6547,12.693731991264325
-122.42,37.74,52.0,1786.0,427.0,856.0,394.0,3.0833,12.701073718949193
-122.43,37.74,52.0,2229.0,498.0,1079.0,472.0,5.0196,12.68942429229541
-122.43,37.75,52.0,2155.0,468.0,962.0,490.0,3.775,12.694345864825653
-122.43,37.75,40.0,4850.0,977.0,1824.0,952.0,5.0519,12.782966869265868
-122.44,37.75,21.0,5457.0,1247.0,2304.0,1180.0,4.5469,12.923180463534962
-122.44,37.74,23.0,6291.0,1269.0,2818.0,1198.0,4.2672,12.878761984187722
-122.44,37.74,52.0,2074.0,366.0,909.0,394.0,4.8382,12.594391594803367
-122.44,37.74,23.0,184.0,44.0,118.0,40.0,4.5375,12.765688433465597
-122.43,37.74,52.0,3328.0,653.0,1260.0,614.0,4.7437,12.7098736543592
-122.43,37.74,52.0,2637.0,539.0,1159.0,497.0,3.8846,12.716198024181772
-122.43,37.74,52.0,1514.0,314.0,724.0,301.0,5.3292,12.614533262618137
-122.43,37.73,52.0,1142.0,224.0,494.0,206.0,5.0602,12.60786434827203
-122.43,37.73,52.0,1029.0,205.0,461.0,212.0,5.0782,12.646904897475629
-122.38,37.76,52.0,248.0,68.0,124.0,51.0,1.4886,13.017002861746503
-122.39,37.76,52.0,624.0,170.0,410.0,148.0,4.0042,12.246734627249063
-122.39,37.76,52.0,157.0,28.0,88.0,27.0,3.675,11.998433280751929
-122.39,37.76,52.0,1877.0,427.0,712.0,398.0,3.9722,12.580734844483294
-122.39,37.76,52.0,2316.0,468.0,1047.0,476.0,4.5057,12.68106381628695
-122.39,37.76,52.0,3390.0,691.0,1645.0,596.0,3.7051,12.443907745587373
-122.4,37.75,44.0,6848.0,1584.0,3269.0,1383.0,2.8679,12.402050528771614
-122.4,37.76,52.0,4265.0,912.0,1555.0,836.0,4.119,12.60585497050284
-122.4,37.76,52.0,1495.0,311.0,506.0,275.0,4.4375,12.676076274775909
-122.4,37.76,52.0,1185.0,246.0,480.0,253.0,4.4074,12.53285523160387
-122.41,37.76,52.0,1427.0,281.0,620.0,236.0,1.9944,12.478006361013815
-122.4,37.76,52.0,1529.0,385.0,1347.0,348.0,2.9312,12.384637153446416
-122.41,37.76,52.0,3452.0,784.0,2987.0,753.0,2.8135,12.469590090982656
-122.41,37.76,52.0,2064.0,496.0,1726.0,466.0,3.4028,12.360080458009522
-122.41,37.76,52.0,492.0,139.0,316.0,168.0,3.0865,12.323855681186558
-122.41,37.76,52.0,351.0,81.0,308.0,75.0,2.6667,12.691580461311874
-122.41,37.76,52.0,2479.0,515.0,1816.0,496.0,3.0774,12.611537753638338
-122.41,37.76,52.0,2605.0,678.0,2071.0,611.0,3.2964,12.487485104968359
-122.4,37.75,52.0,1182.0,307.0,1029.0,306.0,2.0577,12.276531109178736
-122.41,37.75,52.0,1057.0,276.0,837.0,292.0,2.4531,12.341477282536376
-122.41,37.75,52.0,1919.0,404.0,1483.0,421.0,3.4063,12.44469576769277
-122.41,37.75,52.0,1892.0,415.0,1442.0,371.0,4.2891,12.345834587905333
-122.41,37.75,52.0,1678.0,386.0,1220.0,357.0,2.5809,12.450194603229574
-122.41,37.75,52.0,2164.0,606.0,2034.0,513.0,2.0325,12.090100469277752
-122.41,37.75,52.0,2452.0,623.0,1932.0,549.0,2.3903,12.372010723073604
-122.41,37.75,9.0,1282.0,334.0,1176.0,305.0,2.6538,12.237086699059343
-122.39,37.74,42.0,4110.0,846.0,2147.0,674.0,2.5694,12.211060187041213
-122.39,37.73,43.0,4864.0,972.0,3134.0,959.0,4.3393,12.289034166244521
-122.4,37.73,45.0,3490.0,712.0,2337.0,781.0,3.4472,12.325631880587814
-122.4,37.74,45.0,2462.0,509.0,1587.0,450.0,2.59,12.263397712149443
-122.38,37.73,18.0,4037.0,990.0,2722.0,834.0,1.4282,11.852250770573848
-122.38,37.73,15.0,6804.0,1664.0,4737.0,1581.0,1.4133,12.222929762596596
-122.39,37.74,45.0,1462.0,308.0,924.0,302.0,2.1767,12.12973141227345
-122.38,37.73,20.0,120.0,27.0,55.0,19.0,2.625,12.141534124392603
-122.38,37.73,38.0,1388.0,276.0,871.0,265.0,2.1667,12.174581978438804
-122.39,37.73,46.0,1517.0,299.0,879.0,309.0,2.2222,12.181267526611203
-122.39,37.73,52.0,1931.0,329.0,1025.0,293.0,2.9063,12.165250651009918
-122.39,37.73,52.0,1070.0,224.0,567.0,207.0,2.8603,12.14950229404178
-122.4,37.73,48.0,1489.0,326.0,1115.0,356.0,2.6364,12.202566506200887
-122.39,37.72,28.0,1609.0,340.0,1064.0,290.0,1.1125,12.237086699059343
-122.39,37.72,45.0,2893.0,570.0,1923.0,535.0,3.6607,12.166811931576872
-122.39,37.72,52.0,135.0,34.0,93.0,26.0,2.1484,12.107908396742943
-122.41,37.75,52.0,3065.0,622.0,1405.0,606.0,3.7813,12.527793760205377
-122.41,37.74,38.0,1754.0,382.0,928.0,354.0,4.1417,12.509135820020257
-122.41,37.74,34.0,1403.0,262.0,839.0,255.0,4.7031,12.449802830452771
-122.41,37.75,52.0,2524.0,559.0,1430.0,476.0,3.4073,12.447841660967548
-122.41,37.75,52.0,2515.0,576.0,1209.0,540.0,3.5912,12.559893520486
-122.41,37.74,48.0,409.0,86.0,148.0,70.0,3.6687,12.721885810807203
-122.41,37.74,52.0,831.0,175.0,415.0,159.0,1.9464,12.425208175446844
-122.41,37.74,52.0,1842.0,339.0,1032.0,357.0,5.5563,12.432411087740903
-122.42,37.74,52.0,2019.0,418.0,999.0,448.0,4.2212,12.510980498647022
-122.42,37.74,52.0,1916.0,432.0,889.0,424.0,4.0391,12.542187675503545
-122.42,37.74,52.0,1674.0,346.0,734.0,335.0,3.8864,12.547176994477947
-122.42,37.74,52.0,1271.0,353.0,1076.0,324.0,2.9911,12.483325522491416
-122.42,37.75,52.0,2163.0,607.0,1447.0,546.0,3.3555,12.524526376648708
-122.41,37.74,43.0,1663.0,330.0,935.0,335.0,4.1552,12.392137188602963
-122.41,37.74,47.0,1728.0,398.0,1178.0,315.0,3.2813,12.344093943427549
-122.41,37.74,52.0,2058.0,399.0,1208.0,399.0,3.6429,12.345834587905333
-122.42,37.73,50.0,3426.0,769.0,2261.0,671.0,2.888,12.414711510641501
-122.42,37.74,52.0,1651.0,351.0,973.0,366.0,3.4583,12.392137188602963
-122.42,37.74,52.0,2084.0,550.0,1438.0,516.0,2.3087,12.463037745319895
-122.42,37.74,52.0,1540.0,370.0,1136.0,363.0,4.3125,12.400816722322686
-122.42,37.73,52.0,3230.0,654.0,1765.0,611.0,3.3333,12.585535951099338
-122.43,37.73,52.0,1583.0,347.0,935.0,341.0,4.6786,12.480669478433299
-122.43,37.73,49.0,1435.0,322.0,1008.0,329.0,4.0,12.483704382128453
-122.43,37.73,52.0,1386.0,276.0,729.0,274.0,3.6694,12.526342907575106
-122.43,37.72,48.0,1289.0,280.0,782.0,235.0,3.6719,12.467667383218636
-122.44,37.72,52.0,1775.0,347.0,1102.0,367.0,4.3125,12.495752720644628
-122.44,37.73,52.0,2381.0,492.0,1485.0,447.0,4.3898,12.506177237980511
-122.44,37.73,52.0,866.0,205.0,587.0,171.0,5.0224,12.475718030495804
-122.42,37.73,46.0,1819.0,411.0,1534.0,406.0,4.0132,12.343222483677406
-122.42,37.73,35.0,1871.0,342.0,1055.0,310.0,4.625,12.540041751933268
-122.42,37.73,35.0,1791.0,322.0,988.0,304.0,4.5769,12.447056114972714
-122.43,37.73,52.0,1985.0,401.0,1337.0,424.0,4.1071,12.392137188602963
-122.41,37.73,42.0,2604.0,573.0,1703.0,507.0,3.4231,12.34670377526992
-122.4,37.73,50.0,1947.0,411.0,1170.0,384.0,3.4769,12.382962812326921
-122.4,37.73,42.0,1413.0,406.0,1027.0,362.0,2.3625,12.358793732547838
-122.41,37.73,52.0,1931.0,358.0,1092.0,356.0,3.7835,12.510980498647022
-122.41,37.73,41.0,2115.0,378.0,1168.0,365.0,4.0642,12.515393893085436
-122.42,37.73,48.0,1474.0,308.0,998.0,330.0,4.0781,12.430415477419865
-122.4,37.72,47.0,1465.0,306.0,1119.0,315.0,4.2672,12.298651826823267
-122.4,37.72,37.0,971.0,248.0,647.0,208.0,2.1187,12.385473273896464
-122.41,37.73,33.0,2789.0,567.0,1682.0,552.0,3.8643,12.52888051995733
-122.41,37.72,35.0,2104.0,434.0,1225.0,410.0,4.8214,12.400405114990264
-122.41,37.72,32.0,1650.0,316.0,904.0,295.0,4.0583,12.3724341827454
-122.42,37.72,37.0,2638.0,546.0,1789.0,521.0,4.0071,12.407788249430762
-122.43,37.72,50.0,2912.0,562.0,1989.0,537.0,3.6667,12.439562488898527
-122.43,37.72,49.0,3427.0,696.0,2363.0,661.0,3.6885,12.445089546000673
-122.43,37.72,52.0,2206.0,478.0,1583.0,456.0,3.7105,12.431214199507057
-122.44,37.72,52.0,2890.0,571.0,1769.0,541.0,3.8274,12.437184366493561
-122.43,37.72,52.0,3351.0,719.0,2101.0,706.0,3.0107,12.396693005138824
-122.43,37.73,52.0,3602.0,738.0,2270.0,647.0,3.8934,12.436390400592384
-122.43,37.73,52.0,1494.0,306.0,1463.0,360.0,3.1786,12.313131717823582
-122.44,37.72,49.0,1557.0,405.0,1173.0,385.0,3.4605,12.487485104968359
-122.44,37.72,48.0,2675.0,585.0,1773.0,540.0,3.9565,12.500606192931057
-122.45,37.72,52.0,1729.0,319.0,890.0,300.0,4.3036,12.475336132457937
-122.44,37.72,52.0,1380.0,272.0,847.0,284.0,3.7143,12.468436909997665
-122.45,37.71,46.0,2559.0,506.0,1562.0,498.0,4.3846,12.508396994718824
-122.45,37.71,52.0,1658.0,322.0,1086.0,326.0,3.8583,12.47457189856518
-122.45,37.71,41.0,1578.0,351.0,1159.0,299.0,3.9167,12.40328281481788
-122.46,37.71,52.0,1580.0,337.0,1425.0,330.0,4.0547,12.41389949273249
-122.46,37.71,47.0,1527.0,283.0,1102.0,282.0,4.0,12.352767024680977
-122.43,37.71,35.0,2878.0,564.0,1633.0,528.0,4.5,12.494629335392615
-122.43,37.71,52.0,1508.0,278.0,1138.0,304.0,4.0234,12.493129522588037
-122.43,37.71,52.0,1410.0,286.0,879.0,282.0,3.1908,12.451369001485517
-122.44,37.72,52.0,1507.0,282.0,929.0,281.0,3.8958,12.419973615477451
-122.44,37.71,52.0,2711.0,591.0,1848.0,524.0,3.9567,12.435198268521932
-122.44,37.71,46.0,1230.0,247.0,895.0,257.0,5.3913,12.424806488355683
-122.44,37.71,31.0,2370.0,441.0,1524.0,470.0,5.0201,12.484083098285224
-122.45,37.71,34.0,3131.0,669.0,2204.0,600.0,3.5536,12.43320821811392
-122.4,37.72,40.0,1948.0,413.0,1434.0,396.0,3.0313,12.297283525583557
-122.4,37.71,40.0,1883.0,397.0,1411.0,438.0,3.0469,12.380025952653611
-122.41,37.71,47.0,2289.0,481.0,1697.0,465.0,3.4773,12.329616831621628
-122.41,37.71,28.0,5015.0,1240.0,3900.0,1029.0,1.2269,12.111212364506214
-122.41,37.71,40.0,2054.0,433.0,1738.0,429.0,4.9926,12.273263895070498
-122.41,37.71,49.0,1852.0,429.0,1615.0,447.0,3.495,12.291332489480997
-122.4,37.72,41.0,1975.0,440.0,1528.0,424.0,3.8625,12.293625542538035
-122.4,37.72,47.0,1167.0,250.0,953.0,253.0,4.2727,12.39627969659812
-122.46,37.76,52.0,2236.0,545.0,1186.0,532.0,3.4531,12.934345628065493
-122.46,37.77,52.0,1824.0,388.0,799.0,363.0,3.75,12.984709212105534
-122.46,37.76,52.0,1817.0,449.0,948.0,380.0,3.93,12.873902018105829
-122.45,37.76,31.0,5283.0,1330.0,2659.0,1269.0,3.5744,13.122363377404328
-122.46,37.76,28.0,1072.0,165.0,363.0,168.0,6.1636,12.815022667289364
-122.46,37.75,26.0,2192.0,438.0,954.0,456.0,4.5352,12.832545692822126
-122.47,37.76,52.0,2941.0,783.0,1545.0,726.0,2.9899,12.915339207970002
-122.47,37.76,52.0,2680.0,740.0,1587.0,713.0,2.5933,12.792747581579603
-122.47,37.76,49.0,2842.0,670.0,1396.0,648.0,3.2679,12.753326625909716
-122.47,37.76,52.0,2465.0,489.0,1170.0,498.0,4.0793,12.633625350102342
-122.47,37.76,48.0,2064.0,484.0,1055.0,467.0,2.8711,12.705635077017453
-122.47,37.76,40.0,3525.0,941.0,1675.0,857.0,3.2083,12.706847933442663
-122.47,37.76,52.0,4001.0,809.0,1886.0,756.0,3.3239,12.765688433465597
-122.47,37.76,39.0,3200.0,689.0,1391.0,618.0,3.6346,12.730801174465157
-122.47,37.75,45.0,2399.0,426.0,911.0,423.0,4.4312,12.796633237315017
-122.47,37.75,51.0,2413.0,431.0,1095.0,437.0,4.0089,12.785491060761776
-122.47,37.75,49.0,2747.0,472.0,1281.0,448.0,5.482,12.811207948766906
-122.47,37.76,34.0,2807.0,487.0,1152.0,445.0,5.1893,12.948724020993208
-122.47,37.76,48.0,2464.0,459.0,1179.0,458.0,4.4946,12.78996284015317
-122.46,37.75,52.0,1590.0,236.0,622.0,232.0,5.8151,13.122365377402328
-122.46,37.75,52.0,1207.0,152.0,465.0,162.0,10.7569,13.122365377402328
-122.47,37.75,51.0,2713.0,396.0,1090.0,401.0,9.3603,13.122365377402328
-122.47,37.75,46.0,3238.0,544.0,1293.0,470.0,6.1592,12.85239023873332
-122.47,37.75,52.0,1598.0,285.0,689.0,265.0,4.6071,12.729024449094005
-122.47,37.74,52.0,1538.0,305.0,819.0,319.0,4.0846,12.717697949466729
-122.45,37.75,36.0,2303.0,381.0,862.0,371.0,6.0274,12.762827201184564
-122.45,37.75,36.0,1997.0,356.0,772.0,348.0,4.95,12.684168444673245
-122.45,37.75,35.0,1363.0,302.0,1786.0,301.0,3.0804,12.655235608904057
-122.46,37.75,52.0,1849.0,287.0,695.0,258.0,6.5372,12.884106188280072
-122.45,37.74,52.0,1596.0,276.0,642.0,273.0,4.375,12.764258840656002
-122.46,37.74,51.0,1905.0,291.0,707.0,284.0,6.2561,12.973863369085885
-122.45,37.74,46.0,6429.0,1093.0,2535.0,1109.0,5.0887,12.722184273725402
-122.44,37.73,43.0,3700.0,684.0,1488.0,623.0,5.5622,12.65587356745839
-122.45,37.74,38.0,5688.0,930.0,2263.0,908.0,6.202999999999999,12.756503523888524
-122.46,37.74,52.0,2180.0,326.0,856.0,326.0,5.3961,12.940601663868888
-122.46,37.74,52.0,2053.0,281.0,791.0,287.0,10.959000000000001,13.122365377402328
-122.47,37.74,52.0,2055.0,265.0,735.0,252.0,8.1189,13.122365377402328
-122.47,37.74,52.0,3797.0,668.0,1633.0,658.0,5.6787,12.803809641285461
-122.47,37.74,52.0,3688.0,640.0,1605.0,567.0,4.9537,12.809295118562131
-122.46,37.73,52.0,2673.0,349.0,876.0,338.0,7.8476,13.122365377402328
-122.46,37.73,52.0,3547.0,506.0,1276.0,491.0,8.0069,12.964070798409736
-122.46,37.72,52.0,2951.0,406.0,1115.0,397.0,6.7228,12.912136051356665
-122.47,37.73,52.0,2134.0,277.0,936.0,285.0,5.9245,13.091079087364562
-122.47,37.73,52.0,2151.0,280.0,762.0,274.0,10.7309,13.122365377402328
-122.47,37.73,50.0,1653.0,252.0,641.0,224.0,10.6605,13.122365377402328
-122.47,37.72,46.0,1836.0,319.0,767.0,302.0,5.9114,12.896716695872
-122.46,37.73,52.0,2401.0,346.0,812.0,328.0,6.8322,12.884359963183096
-122.45,37.73,52.0,2510.0,438.0,1153.0,407.0,5.1238,12.722184273725402
-122.46,37.73,52.0,2857.0,469.0,1431.0,496.0,5.2088,12.748978162759576
-122.44,37.73,52.0,2838.0,567.0,1411.0,526.0,3.8304,12.473807080172259
-122.45,37.73,52.0,1350.0,241.0,752.0,246.0,3.2448,12.492003184943147
-122.45,37.73,52.0,2035.0,424.0,1193.0,430.0,5.0634,12.484461671070362
-122.44,37.73,46.0,3581.0,758.0,1670.0,703.0,4.1932,12.50320987675271
-122.45,37.72,52.0,982.0,197.0,653.0,171.0,4.2167,12.354061523243622
-122.45,37.72,46.0,1406.0,235.0,771.0,239.0,4.7143,12.29819593440598
-122.45,37.72,47.0,1773.0,345.0,1083.0,315.0,4.475,12.306822548630317
-122.45,37.72,51.0,2690.0,554.0,1795.0,539.0,3.6581,12.323855681186558
-122.46,37.72,47.0,1723.0,389.0,1216.0,399.0,3.3208,12.382543788645952
-122.46,37.72,49.0,1207.0,255.0,658.0,220.0,4.0859,12.339729030342847
-122.46,37.72,48.0,1690.0,339.0,962.0,317.0,3.2875,12.308177868467327
-122.46,37.72,45.0,2399.0,419.0,1225.0,399.0,4.0855,12.405333256381052
-122.47,37.71,44.0,2547.0,511.0,1577.0,516.0,4.1939,12.37960569629105
-122.47,37.71,42.0,1961.0,427.0,1211.0,409.0,3.5156,12.38589107210601
-122.47,37.72,43.0,968.0,199.0,434.0,162.0,2.5333,12.385473273896464
-122.47,37.72,46.0,1453.0,306.0,817.0,310.0,3.0,12.415928302517449
-122.47,37.72,49.0,1690.0,307.0,770.0,294.0,4.5913,12.46728239765084
-122.45,37.72,45.0,964.0,173.0,613.0,201.0,2.9119,12.341040505940658
-122.45,37.71,45.0,2253.0,431.0,1382.0,392.0,4.2562,12.308629233855266
-122.46,37.71,52.0,1642.0,351.0,1138.0,340.0,4.1406,12.299107511497363
-122.46,37.71,49.0,1711.0,348.0,1138.0,325.0,2.875,12.323855681186558
-122.46,37.72,37.0,1833.0,388.0,1093.0,363.0,3.0703,12.263397712149443
-122.48,37.76,48.0,2660.0,616.0,1491.0,602.0,3.9758,12.761680412068058
-122.48,37.76,48.0,2304.0,558.0,1273.0,512.0,3.275,12.713191407364837
-122.48,37.76,52.0,2684.0,574.0,1395.0,549.0,3.9097,12.687881320225673
-122.48,37.76,50.0,2236.0,484.0,1171.0,467.0,4.0977,12.682617335319291
-122.48,37.76,52.0,1845.0,336.0,1015.0,337.0,4.1397,12.710779588287988
-122.48,37.76,52.0,3260.0,653.0,1594.0,632.0,4.4094,12.725164013713197
-122.49,37.76,52.0,1382.0,230.0,708.0,279.0,5.8096,12.736112488219968
-122.49,37.76,52.0,2564.0,502.0,1092.0,459.0,3.5302,12.705635077017453
-122.49,37.76,52.0,2245.0,425.0,1091.0,409.0,3.5909,12.710477701493241
-122.49,37.76,52.0,1792.0,305.0,782.0,287.0,4.0391,12.714996462006567
-122.49,37.76,48.0,1351.0,270.0,650.0,265.0,3.5278,12.736112488219968
-122.49,37.76,49.0,1724.0,295.0,795.0,297.0,4.3977,12.775921609745625
-122.49,37.76,49.0,1637.0,304.0,729.0,281.0,4.3281,12.68571715181259
-122.48,37.75,51.0,2095.0,410.0,1126.0,429.0,4.4,12.671063732952366
-122.48,37.75,52.0,2515.0,494.0,1583.0,477.0,4.3393,12.668548008355117
-122.48,37.74,52.0,2453.0,508.0,1056.0,453.0,3.6859,12.650117235605814
-122.48,37.75,49.0,2203.0,407.0,1052.0,405.0,4.4375,12.704420747785052
-122.48,37.75,48.0,2555.0,548.0,1285.0,482.0,3.7734,12.659375083052499
-122.48,37.75,52.0,2074.0,401.0,1136.0,409.0,4.7703,12.7098736543592
-122.49,37.75,48.0,2181.0,419.0,1041.0,379.0,3.7361,12.67670107954475
-122.49,37.75,47.0,2140.0,425.0,1105.0,401.0,3.7054,12.63947712232758
-122.49,37.75,45.0,2341.0,461.0,1092.0,438.0,4.8036,12.604177399232046
-122.49,37.75,43.0,2044.0,393.0,979.0,378.0,3.9205,12.673259812266334
-122.49,37.75,48.0,2387.0,424.0,1041.0,408.0,3.7562,12.679819261054744
-122.49,37.75,52.0,2226.0,385.0,1177.0,416.0,4.8516,12.687881320225673
-122.49,37.74,52.0,2189.0,433.0,1147.0,420.0,3.4583,12.68013054510395
-122.48,37.74,52.0,2285.0,435.0,1211.0,442.0,4.0208,12.68571715181259
-122.48,37.74,52.0,2166.0,423.0,1072.0,370.0,4.131,12.658103222785659
-122.48,37.74,52.0,2841.0,517.0,1372.0,517.0,3.9236,12.721885810807203
-122.49,37.73,48.0,1190.0,182.0,497.0,199.0,6.2642,12.991115090794375
-122.49,37.74,48.0,1186.0,213.0,487.0,207.0,3.8333,12.739051073937297
-122.49,37.74,52.0,2442.0,449.0,1188.0,436.0,4.3909,12.668862820257608
-122.49,37.74,52.0,2302.0,457.0,1154.0,424.0,4.5744,12.660962636965861
-122.48,37.73,52.0,1597.0,240.0,566.0,231.0,5.1681,13.122365377402328
-122.48,37.73,47.0,2382.0,392.0,867.0,376.0,5.2598,12.82530414313995
-122.49,37.73,39.0,1937.0,336.0,742.0,307.0,5.1991,12.819635346747276
-122.49,37.73,37.0,1399.0,224.0,530.0,235.0,3.9219,12.979185607728
-122.49,37.73,36.0,1821.0,292.0,742.0,298.0,5.6204,12.914600928128422
-122.48,37.73,38.0,3195.0,828.0,2410.0,778.0,3.1359,12.765688433465597
-122.47,37.72,47.0,1176.0,286.0,564.0,258.0,3.2059,12.765688433465597
-122.48,37.71,43.0,3850.0,1018.0,1497.0,829.0,3.5296,12.89921982609012
-122.48,37.72,45.0,1405.0,338.0,733.0,342.0,4.1116,12.141534124392603
-122.48,37.72,46.0,2403.0,638.0,1281.0,603.0,3.2321,11.630708500626612
-122.5,37.76,52.0,2018.0,422.0,1142.0,463.0,3.7083,12.636880561310134
-122.5,37.76,43.0,2108.0,456.0,1299.0,447.0,3.1406,12.664130203757509
-122.5,37.76,50.0,1993.0,410.0,1009.0,374.0,3.9464,12.596762468056184
-122.5,37.76,48.0,1408.0,295.0,891.0,269.0,3.8333,12.599127733561657
-122.5,37.76,46.0,1491.0,285.0,841.0,306.0,4.5329,12.538249957868507
-122.5,37.75,45.0,1672.0,344.0,838.0,314.0,4.1419,12.582795284772684
-122.5,37.75,43.0,2373.0,481.0,1247.0,454.0,4.0985,12.553908640801701
-122.51,37.76,43.0,2345.0,624.0,1439.0,614.0,2.8448,12.502094842256955
-122.51,37.76,43.0,2527.0,619.0,1332.0,558.0,3.0465,12.521613046110351
-122.51,37.76,40.0,2320.0,562.0,1499.0,521.0,3.2792,12.471509109034635
-122.5,37.76,46.0,2226.0,480.0,1272.0,468.0,4.2644,12.55708156784228
-122.5,37.76,45.0,1673.0,377.0,1078.0,393.0,3.3393,12.51465967866185
-122.54,37.76,45.0,1592.0,325.0,920.0,322.0,3.96,12.514292369199502
-122.5,37.75,44.0,1739.0,343.0,872.0,330.0,2.9632,12.564795491086207
-122.5,37.74,40.0,2310.0,445.0,1266.0,490.0,3.7969,12.604177399232046
-122.5,37.74,45.0,1771.0,349.0,1098.0,342.0,3.7552,12.600139708685969
-122.49,37.74,44.0,1472.0,275.0,820.0,310.0,5.6826,12.611537753638338
-122.5,37.74,44.0,2374.0,496.0,1087.0,426.0,3.5,12.527068597011889
-122.5,37.74,44.0,2527.0,518.0,1434.0,444.0,3.875,12.527068597011889
-122.5,37.75,46.0,2298.0,457.0,1429.0,477.0,4.0217,12.515026853257494
-122.5,37.74,44.0,2792.0,615.0,1640.0,579.0,4.0625,12.516494204951444
